TeamID,EndID,ScoreDiff,Hammer,RefPPAvail,OppPPAvail,BTAbilityDiff,ActualDecision,OptimalDecision,ActualWP,OptimalWP,WPDiff,DecisionCorrect
28,2,-4,1,1,1,-1.752133981224783,0,0,0.026660585546455257,0.026660585546455257,0.0,1
20,3,3,1,1,1,1.752133981224783,0,0,0.9610690913997643,0.9610690913997643,0.0,1
28,4,-4,1,1,1,-1.752133981224783,0,0,0.02424751512356396,0.02424751512356396,0.0,1
28,5,-6,1,1,1,-1.752133981224783,1,0,0.0018820563519538857,0.0023152364973491268,-0.000433180145395241,0
20,6,5,1,1,0,1.752133981224783,0,0,0.9996461303291593,0.9996461303291593,0.0,1
18,1,0,1,1,1,1.3217143653683145,0,0,0.8022948598219625,0.8022948598219625,0.0,1
51,2,-2,1,1,1,-1.3217143653683145,0,0,0.11134645848215761,0.11134645848215761,0.0,1
18,3,1,1,1,1,1.3217143653683145,0,0,0.8529912472167168,0.8529912472167168,0.0,1
51,4,-2,1,1,1,-1.3217143653683145,0,0,0.12335556834432396,0.12335556834432396,0.0,1
18,5,1,1,1,1,1.3217143653683145,0,1,0.854235820283845,0.8587784594134314,-0.004542639129586412,0
18,6,0,1,1,1,1.3217143653683145,0,0,0.7537285664253446,0.7537285664253446,0.0,1
51,7,-1,1,1,1,-1.3217143653683145,1,1,0.22030740460879134,0.22030740460879134,0.0,1
18,8,0,1,1,0,1.3217143653683145,1,1,0.8947634093119292,0.8947634093119292,0.0,1
19,1,0,1,1,1,-0.21400880398627986,0,0,0.5335785087102949,0.5335785087102949,0.0,1
17,2,-1,1,1,1,0.21400880398627986,0,0,0.47892545472850573,0.47892545472850573,0.0,1
19,3,-2,1,1,1,-0.21400880398627986,0,0,0.29417687029081385,0.29417687029081385,0.0,1
17,4,1,1,1,1,0.21400880398627986,0,0,0.7175481198574816,0.7175481198574816,0.0,1
17,5,-1,1,1,1,0.21400880398627986,0,0,0.45526922651945534,0.45526922651945534,0.0,1
17,6,-2,1,1,1,0.21400880398627986,1,0,0.2579131243344855,0.3002257855373188,-0.042312661202833335,0
19,7,-1,1,1,0,-0.21400880398627986,1,1,0.4528948035618876,0.4528948035618876,0.0,1
16,1,0,1,1,1,2.510602981047519,0,0,0.9367206162098178,0.9367206162098178,0.0,1
16,2,-1,1,1,1,2.510602981047519,0,0,0.8948409482092912,0.8948409482092912,0.0,1
23,3,-3,1,1,1,-2.510602981047519,0,0,0.03721974161414543,0.03721974161414543,0.0,1
16,4,2,1,1,1,2.510602981047519,0,1,0.9535676956469592,0.9552017262683559,-0.0016340306213966649,0
16,5,-2,1,1,1,2.510602981047519,1,1,0.7261484834547145,0.7261484834547145,0.0,1
23,6,-2,1,1,0,-2.510602981047519,1,0,0.08600648992822246,0.09399429315902355,-0.007987803230801088,0
15,1,0,1,1,1,0.4383334594091196,0,0,0.6044316446479778,0.6044316446479778,0.0,1
15,2,-1,1,1,1,0.4383334594091196,0,0,0.4958081921909151,0.4958081921909151,0.0,1
34,3,0,1,1,1,-0.4383334594091196,0,0,0.5059919449678775,0.5059919449678775,0.0,1
34,4,-1,1,1,1,-0.4383334594091196,0,0,0.3964775749158644,0.3964775749158644,0.0,1
15,5,-3,1,1,1,0.4383334594091196,0,0,0.19160504910070306,0.19160504910070306,0.0,1
34,6,2,1,1,1,-0.4383334594091196,1,0,0.8324353232623911,0.8538779603562782,-0.02144263709388705,0
15,7,-3,1,1,0,0.4383334594091196,1,1,0.1586278871043482,0.1586278871043482,0.0,1
10,1,0,1,1,1,0.7085135348949514,0,0,0.7039563290358881,0.7039563290358881,0.0,1
46,2,-1,1,1,1,-0.7085135348949514,0,0,0.31185080286612193,0.31185080286612193,0.0,1
46,3,-3,1,1,1,-0.7085135348949514,0,0,0.13032284784755235,0.13032284784755235,0.0,1
10,4,1,1,1,1,0.7085135348949514,0,0,0.795157801694246,0.795157801694246,0.0,1
46,5,-3,1,1,1,-0.7085135348949514,1,0,0.10706044583804367,0.12209832839817451,-0.015037882560130847,0
10,7,0,1,1,0,0.7085135348949514,1,1,0.7439386253960949,0.7439386253960949,0.0,1
37,1,0,1,1,1,1.8394934249458395,0,0,0.8604108753144282,0.8604108753144282,0.0,1
36,2,-1,1,1,1,-1.8394934249458395,0,0,0.11785898676065608,0.11785898676065608,0.0,1
36,3,-3,1,1,1,-1.8394934249458395,0,0,0.045772458572412585,0.045772458572412585,0.0,1
36,4,-4,1,1,1,-1.8394934249458395,0,0,0.022608348534467977,0.022608348534467977,0.0,1
36,5,-6,1,1,1,-1.8394934249458395,1,0,0.001754109991375259,0.0020479405050217673,-0.00029383051364650827,0
37,6,4,1,1,0,1.8394934249458395,1,1,0.9981409863420369,0.9981409863420369,0.0,1
22,1,0,1,1,1,-0.035454827083737775,0,0,0.5786257497625289,0.5786257497625289,0.0,1
44,2,-4,1,1,1,0.035454827083737775,0,0,0.17946829008912615,0.17946829008912615,0.0,1
22,3,0,1,1,1,-0.035454827083737775,0,0,0.5617882603711676,0.5617882603711676,0.0,1
44,4,-1,1,1,1,0.035454827083737775,0,0,0.4508910809731671,0.4508910809731671,0.0,1
22,5,-3,1,1,1,-0.035454827083737775,1,0,0.16914039582016574,0.1875882760596272,-0.01844788023946145,0
44,7,2,1,1,0,0.035454827083737775,1,1,0.9463909632660631,0.9463909632660631,0.0,1
11,1,0,1,1,1,0.2715876063476109,0,0,0.5870454055326115,0.5870454055326115,0.0,1
11,2,-2,1,1,1,0.2715876063476109,0,0,0.36083078335970875,0.36083078335970875,0.0,1
25,3,0,1,1,1,-0.2715876063476109,0,0,0.5308882291569008,0.5308882291569008,0.0,1
11,4,-3,1,1,1,0.2715876063476109,0,0,0.21334390777272996,0.21334390777272996,0.0,1
25,5,0,1,1,1,-0.2715876063476109,0,0,0.5587804017528165,0.5587804017528165,0.0,1
11,6,-1,1,1,1,0.2715876063476109,1,0,0.4431722500778469,0.4834281905481545,-0.040255940470307616,0
25,8,1,1,1,0,-0.2715876063476109,1,1,0.8666442997843843,0.8666442997843843,0.0,1
14,1,0,1,1,1,-0.5530264136235061,0,0,0.422673104838298,0.422673104838298,0.0,1
24,2,-3,1,1,1,0.5530264136235061,0,0,0.30868989237780964,0.30868989237780964,0.0,1
14,3,2,1,1,1,-0.5530264136235061,0,0,0.7100771968799686,0.7100771968799686,0.0,1
24,4,-4,1,1,1,0.5530264136235061,0,0,0.1406279392243932,0.1406279392243932,0.0,1
14,5,3,1,1,1,-0.5530264136235061,0,0,0.876869104414144,0.876869104414144,0.0,1
24,6,-5,1,1,1,0.5530264136235061,1,0,0.02004011617265001,0.024835974327565832,-0.004795858154915823,0
14,7,3,1,1,0,-0.5530264136235061,1,1,0.9748519537764387,0.9748519537764387,0.0,1
17,1,0,1,1,1,0.5864652668043335,0,0,0.6556303416043865,0.6556303416043865,0.0,1
18,2,-1,1,1,1,-0.5864652668043335,0,0,0.32844187079085674,0.32844187079085674,0.0,1
17,3,0,1,1,1,0.5864652668043335,0,0,0.6377138352302254,0.6377138352302254,0.0,1
18,4,-1,1,1,1,-0.5864652668043335,0,0,0.3371367012467312,0.3371367012467312,0.0,1
17,5,0,1,1,1,0.5864652668043335,0,0,0.6438789163467474,0.6438789163467474,0.0,1
17,6,-1,1,1,1,0.5864652668043335,1,0,0.49683837035993056,0.525880773172057,-0.02904240281212639,0
18,7,-4,1,1,0,-0.5864652668043335,1,0,0.02220391609067358,0.0228255568075095,-0.0006216407168359202,0
20,1,0,1,1,1,1.4858026967418563,0,0,0.8467316378072189,0.8467316378072189,0.0,1
15,2,-2,1,1,1,-1.4858026967418563,0,0,0.09376792160580268,0.09376792160580268,0.0,1
20,3,1,1,1,1,1.4858026967418563,0,0,0.8830927805813088,0.8830927805813088,0.0,1
15,4,-2,1,1,1,-1.4858026967418563,0,0,0.11277201596178654,0.11277201596178654,0.0,1
15,5,-4,1,1,1,-1.4858026967418563,1,0,0.020812107186444558,0.02647545343717187,-0.005663346250727314,0
16,1,0,1,1,1,1.862582803411279,0,0,0.882309375734311,0.882309375734311,0.0,1
16,2,-1,1,1,1,1.862582803411279,0,0,0.801037936054003,0.801037936054003,0.0,1
28,3,-1,1,1,1,-1.862582803411279,0,0,0.12445053769637633,0.12445053769637633,0.0,1
28,4,-2,1,1,1,-1.862582803411279,0,0,0.09230433907761922,0.09230433907761922,0.0,1
28,5,-3,1,1,1,-1.862582803411279,0,0,0.05191759969193292,0.05191759969193292,0.0,1
28,6,-5,1,1,1,-1.862582803411279,1,0,0.0033219603190346976,0.004094997084277872,-0.0007730367652431748,0
16,7,4,1,1,0,1.862582803411279,1,1,0.9991002589417401,0.9991002589417401,0.0,1
19,1,0,1,1,1,2.0656262733773825,0,0,0.9067053688779392,0.9067053688779392,0.0,1
34,2,-3,1,1,1,-2.0656262733773825,0,0,0.032585788780653685,0.032585788780653685,0.0,1
34,3,-6,1,1,1,-2.0656262733773825,0,0,0.002422170906348958,0.002422170906348958,0.0,1
34,4,-7,1,1,1,-2.0656262733773825,0,0,0.0008242068869240825,0.0008242068869240825,0.0,1
19,5,6,1,1,1,2.0656262733773825,0,1,0.999006717933569,0.999157615399594,-0.00015089746602503507,0
34,6,-7,1,1,1,-2.0656262733773825,1,0,7.100511925590199e-05,0.00011217300967632091,-4.1167890420418924e-05,0
19,7,6,1,1,0,2.0656262733773825,1,1,0.9999868021874082,0.9999868021874082,0.0,1
51,1,0,1,1,1,0.8474734479010612,0,0,0.7027777122668013,0.7027777122668013,0.0,1
51,2,-1,1,1,1,0.8474734479010612,0,0,0.5974934405377129,0.5974934405377129,0.0,1
23,3,-1,1,1,1,-0.8474734479010612,0,0,0.2963501928643608,0.2963501928643608,0.0,1
51,4,0,1,1,1,0.8474734479010612,0,0,0.6834341291958925,0.6834341291958925,0.0,1
23,5,-1,1,1,1,-0.8474734479010612,0,0,0.3361725774539791,0.3361725774539791,0.0,1
23,6,-2,1,1,1,-0.8474734479010612,0,0,0.21200684894475086,0.21200684894475086,0.0,1
23,7,-4,1,1,1,-0.8474734479010612,1,0,0.018338346161193234,0.022238116614308252,-0.003899770453115018,0
14,1,0,1,1,1,0.11090190671555877,0,0,0.5796144123687902,0.5796144123687902,0.0,1
14,2,-2,1,1,1,0.11090190671555877,0,0,0.354476719192368,0.354476719192368,0.0,1
37,3,0,1,1,1,-0.11090190671555877,0,0,0.5320193413599444,0.5320193413599444,0.0,1
37,4,-1,1,1,1,-0.11090190671555877,0,0,0.42435027905635486,0.42435027905635486,0.0,1
14,5,0,1,1,1,0.11090190671555877,0,0,0.5898370636537232,0.5898370636537232,0.0,1
14,6,-1,1,1,1,0.11090190671555877,1,0,0.43752496921669365,0.4815758762697178,-0.04405090705302417,0
37,7,-1,1,1,0,-0.11090190671555877,1,1,0.4513108719781703,0.4513108719781703,0.0,1
46,1,0,1,1,1,0.419623550475955,0,0,0.603952394581995,0.603952394581995,0.0,1
44,2,-2,1,1,1,-0.419623550475955,0,0,0.29345022693695677,0.29345022693695677,0.0,1
44,3,-3,1,1,1,-0.419623550475955,0,0,0.18008097030473788,0.18008097030473788,0.0,1
46,4,2,1,1,1,0.419623550475955,0,0,0.8321299067900476,0.8321299067900476,0.0,1
44,5,-3,1,1,1,-0.419623550475955,0,0,0.1618491134990546,0.1618491134990546,0.0,1
46,6,-1,1,1,1,0.419623550475955,1,0,0.45032254025959934,0.4859853673350094,-0.035662827075410075,0
44,7,-1,1,1,0,-0.419623550475955,1,1,0.4298028935908831,0.4298028935908831,0.0,1
24,1,0,1,1,1,2.0597973932861953,0,0,0.9067053688779392,0.9067053688779392,0.0,1
25,2,-1,1,1,1,-2.0597973932861953,0,0,0.08682455036625764,0.08682455036625764,0.0,1
24,3,0,1,1,1,2.0597973932861953,0,0,0.8474493563233901,0.8474493563233901,0.0,1
25,4,-3,1,1,1,-2.0597973932861953,0,0,0.042782207368323694,0.042782207368323694,0.0,1
24,5,1,1,1,1,2.0597973932861953,0,0,0.878491699675808,0.878491699675808,0.0,1
25,6,-3,1,1,1,-2.0597973932861953,1,0,0.038877353775554124,0.048405992503920414,-0.00952863872836629,0
24,8,2,1,1,0,2.0597973932861953,1,0,0.9785208656818759,0.9868459241450331,-0.008325058463157231,0
10,1,0,1,1,1,1.1635919124546443,0,0,0.7535149947911615,0.7535149947911615,0.0,1
22,2,-2,1,1,1,-1.1635919124546443,0,0,0.15943614797736252,0.15943614797736252,0.0,1
10,3,1,1,1,1,1.1635919124546443,0,0,0.8242642691157508,0.8242642691157508,0.0,1
22,4,-4,1,1,1,-1.1635919124546443,0,0,0.047235973883744745,0.047235973883744745,0.0,1
10,5,3,1,1,1,1.1635919124546443,0,1,0.952662471699453,0.9537304527902434,-0.0010679810907904264,0
22,6,-6,1,1,1,-1.1635919124546443,1,0,0.0008061551125438977,0.0012193513809635693,-0.0004131962684196716,0
11,1,0,1,1,1,0.7152119583463199,0,0,0.7031078276153331,0.7031078276153331,0.0,1
11,2,-1,1,1,1,0.7152119583463199,0,0,0.5988230061414823,0.5988230061414823,0.0,1
36,3,0,1,1,1,-0.7152119583463199,0,0,0.4286222653214759,0.4286222653214759,0.0,1
11,4,-1,1,1,1,0.7152119583463199,0,0,0.5755140966865696,0.5755140966865696,0.0,1
11,5,-2,1,1,1,0.7152119583463199,0,0,0.4231555289460132,0.4231555289460132,0.0,1
36,6,1,1,1,1,-0.7152119583463199,0,0,0.6690722410264638,0.6690722410264638,0.0,1
36,7,0,1,1,1,-0.7152119583463199,1,1,0.5347594178612649,0.5347594178612649,0.0,1
11,8,-2,1,1,0,0.7152119583463199,1,1,0.2458753240483761,0.2458753240483761,0.0,1
20,1,0,1,1,1,2.4001541588610227,0,0,0.9028206873304034,0.9028206873304034,0.0,1
23,2,-1,1,1,1,-2.4001541588610227,0,0,0.057376657291566185,0.057376657291566185,0.0,1
23,3,-4,1,1,1,-2.4001541588610227,0,0,0.010840813783688343,0.010840813783688343,0.0,1
23,4,-6,1,1,1,-2.4001541588610227,0,0,0.0018157034238071052,0.0018157034238071052,0.0,1
23,5,-7,1,1,1,-2.4001541588610227,1,0,0.00019744334374472995,0.00039019278222764435,-0.0001927494384829144,0
20,6,6,1,1,0,2.4001541588610227,1,1,0.9999693759986215,0.9999693759986215,0.0,1
17,1,0,1,1,1,0.24505009902619024,0,0,0.5847171420282027,0.5847171420282027,0.0,1
17,2,-1,1,1,1,0.24505009902619024,0,0,0.4787838096522805,0.4787838096522805,0.0,1
16,3,-3,1,1,1,-0.24505009902619024,0,0,0.19953691786245562,0.19953691786245562,0.0,1
17,4,0,1,1,1,0.24505009902619024,0,0,0.5845872242123548,0.5845872242123548,0.0,1
16,5,-3,1,1,1,-0.24505009902619024,0,0,0.17888234628363248,0.17888234628363248,0.0,1
17,6,1,1,1,1,0.24505009902619024,1,0,0.7265076718182237,0.7568191071337282,-0.03031143531550451,0
16,8,-1,1,1,0,-0.24505009902619024,1,1,0.5312728625426658,0.5312728625426658,0.0,1
34,1,0,1,1,1,-0.37145544519101426,0,0,0.5057844022553852,0.5057844022553852,0.0,1
34,2,-2,1,1,1,-0.37145544519101426,0,0,0.2948235541493619,0.2948235541493619,0.0,1
51,3,1,1,1,1,0.37145544519101426,0,0,0.7085520780855151,0.7085520780855151,0.0,1
51,4,0,1,1,1,0.37145544519101426,0,0,0.5972481497887432,0.5972481497887432,0.0,1
34,5,-4,1,1,1,-0.37145544519101426,0,0,0.08485166649303917,0.08485166649303917,0.0,1
34,6,-7,1,1,1,-0.37145544519101426,1,0,0.0002813533155702016,0.0006365689343242765,-0.00035521561875407487,0
51,7,5,1,1,0,0.37145544519101426,1,1,0.9998043490937663,0.9998043490937663,0.0,1
28,1,0,1,1,1,-1.5211676356331356,0,0,0.1960843400028868,0.1960843400028868,0.0,1
28,2,-1,1,1,1,-1.5211676356331356,0,0,0.14736431724518387,0.14736431724518387,0.0,1
18,3,0,1,1,1,1.5211676356331356,0,0,0.8088820507920895,0.8088820507920895,0.0,1
18,4,-1,1,1,1,1.5211676356331356,0,0,0.7231685348618444,0.7231685348618444,0.0,1
28,5,-3,1,1,1,-1.5211676356331356,0,0,0.059866874211141376,0.059866874211141376,0.0,1
18,6,2,1,1,1,1.5211676356331356,0,0,0.9463667295881604,0.9463667295881604,0.0,1
28,7,-4,1,1,1,-1.5211676356331356,1,0,0.010261534937299813,0.013501239925921098,-0.003239704988621285,0
18,8,2,1,1,0,1.5211676356331356,1,1,0.9912970848121829,0.9912970848121829,0.0,1
15,1,0,1,1,1,-1.6272928139682628,0,0,0.193558517055458,0.193558517055458,0.0,1
19,2,-2,1,1,1,1.6272928139682628,0,0,0.6821507943289341,0.6821507943289341,0.0,1
15,3,1,1,1,1,-1.6272928139682628,0,0,0.3558820786012601,0.3558820786012601,0.0,1
19,4,-3,1,1,1,1.6272928139682628,0,0,0.48399001648860634,0.48399001648860634,0.0,1
15,5,1,1,1,1,-1.6272928139682628,0,0,0.45267641130572245,0.45267641130572245,0.0,1
15,6,0,1,1,1,-1.6272928139682628,0,0,0.36424461948368947,0.36424461948368947,0.0,1
19,7,-3,1,1,1,1.6272928139682628,1,1,0.21388779772921848,0.21388779772921848,0.0,1
22,1,0,1,1,1,0.41207886666951055,0,0,0.6039199641749762,0.6039199641749762,0.0,1
22,2,-2,1,1,1,0.41207886666951055,0,0,0.37320787113470477,0.37320787113470477,0.0,1
22,3,-3,1,1,1,0.41207886666951055,0,0,0.22707935862266657,0.22707935862266657,0.0,1
25,4,1,1,1,1,-0.41207886666951055,0,0,0.6610947662955977,0.6610947662955977,0.0,1
25,5,0,1,1,1,-0.41207886666951055,0,0,0.5379811380713898,0.5379811380713898,0.0,1
25,6,-3,1,1,1,-0.41207886666951055,1,0,0.11814324613580056,0.1359392212679402,-0.017795975132139638,0
22,7,2,1,1,0,0.41207886666951055,1,1,0.9447587171985198,0.9447587171985198,0.0,1
11,1,0,1,1,1,-1.3040831727765438,0,0,0.24015886329818023,0.24015886329818023,0.0,1
11,2,-1,1,1,1,-1.3040831727765438,0,0,0.1767810999890415,0.1767810999890415,0.0,1
10,3,0,1,1,1,1.3040831727765438,0,0,0.7712073761173369,0.7712073761173369,0.0,1
11,4,-1,1,1,1,-1.3040831727765438,0,0,0.20451103228420628,0.20451103228420628,0.0,1
11,5,-2,1,1,1,-1.3040831727765438,0,0,0.12454564079182999,0.12454564079182999,0.0,1
10,6,1,1,1,1,1.3040831727765438,0,0,0.8643289522833433,0.8643289522833433,0.0,1
11,7,-3,1,1,1,-1.3040831727765438,1,1,0.03905152287716399,0.03905152287716399,0.0,1
36,1,0,1,1,1,-1.9503953316613982,0,0,0.13540660006642974,0.13540660006642974,0.0,1
36,2,-2,1,1,1,-1.9503953316613982,0,0,0.06080946043664456,0.06080946043664456,0.0,1
14,3,1,1,1,1,1.9503953316613982,0,0,0.8937738529572544,0.8937738529572544,0.0,1
36,4,-3,1,1,1,-1.9503953316613982,0,0,0.047014337799632815,0.047014337799632815,0.0,1
14,5,1,1,1,1,1.9503953316613982,0,0,0.8731967920607624,0.8731967920607624,0.0,1
36,6,-4,1,1,1,-1.9503953316613982,1,0,0.014264410085402602,0.018463325650987173,-0.0041989155655845715,0
14,7,3,1,1,0,1.9503953316613982,1,1,0.9916310190921358,0.9916310190921358,0.0,1
37,1,0,1,1,1,0.5287118287179271,0,0,0.6330682385559578,0.6330682385559578,0.0,1
46,2,-5,1,1,1,-0.5287118287179271,0,0,0.06113100836163603,0.06113100836163603,0.0,1
37,3,4,1,1,1,0.5287118287179271,0,0,0.9536825401879816,0.9536825401879816,0.0,1
46,4,-7,1,1,1,-0.5287118287179271,1,0,0.0024515933600631123,0.004027264132574061,-0.0015756707725109488,0
37,5,6,1,1,0,0.5287118287179271,0,1,0.9988196367741868,0.998847406942533,-2.777016834620838e-05,0
24,1,0,1,1,1,1.6122636995329471,0,0,0.8567709670046134,0.8567709670046134,0.0,1
44,2,-1,1,1,1,-1.6122636995329471,0,0,0.14385508729743426,0.14385508729743426,0.0,1
44,3,-2,1,1,1,-1.6122636995329471,0,0,0.09471383447163428,0.09471383447163428,0.0,1
44,4,-4,1,1,1,-1.6122636995329471,0,0,0.027141874626219975,0.027141874626219975,0.0,1
24,5,3,1,1,1,1.6122636995329471,0,1,0.9706064509385727,0.9710264342675579,-0.0004199833289851851,0
44,6,-4,1,1,1,-1.6122636995329471,1,0,0.014339069559144251,0.02238885195311825,-0.008049782393973998,0
24,7,3,1,1,0,1.6122636995329471,0,1,0.992359833551441,0.9940211300638941,-0.0016612965124531698,0
24,8,2,1,1,0,1.6122636995329471,1,1,0.9922719377780531,0.9922719377780531,0.0,1
34,1,0,1,1,1,-0.17200217492619307,0,0,0.5354448237915473,0.5354448237915473,0.0,1
28,2,-2,1,1,1,0.17200217492619307,0,0,0.35959564955972984,0.35959564955972984,0.0,1
28,3,-3,1,1,1,0.17200217492619307,0,0,0.22276863510214107,0.22276863510214107,0.0,1
34,4,1,1,1,1,-0.17200217492619307,0,0,0.6858231308079809,0.6858231308079809,0.0,1
34,5,0,1,1,1,-0.17200217492619307,0,0,0.5611434596136675,0.5611434596136675,0.0,1
34,6,-1,1,1,1,-0.17200217492619307,1,0,0.4153639153420651,0.4509613540460482,-0.035597438703983075,0
28,7,-2,1,1,0,0.17200217492619307,1,1,0.26578660181426456,0.26578660181426456,0.0,1
19,1,0,1,1,1,0.3724564628180536,0,0,0.6039040091255111,0.6039040091255111,0.0,1
18,2,-1,1,1,1,-0.3724564628180536,0,0,0.40244090630798895,0.40244090630798895,0.0,1
19,3,0,1,1,1,0.3724564628180536,0,0,0.5893098786812352,0.5893098786812352,0.0,1
18,4,-1,1,1,1,-0.3724564628180536,0,0,0.39744646160833186,0.39744646160833186,0.0,1
19,5,0,1,1,1,0.3724564628180536,0,0,0.6033638027749771,0.6033638027749771,0.0,1
19,6,-1,1,1,1,0.3724564628180536,1,0,0.44962225236838305,0.4859813801666854,-0.03635912779830236,0
18,7,-1,1,1,0,-0.3724564628180536,1,1,0.43448598403252414,0.43448598403252414,0.0,1
23,1,0,1,1,1,-0.9143514621191665,0,0,0.39563559651004965,0.39563559651004965,0.0,1
23,2,-1,1,1,1,-0.9143514621191665,0,0,0.30634001980306236,0.30634001980306236,0.0,1
23,3,-3,1,1,1,-0.9143514621191665,1,0,0.09610597864136719,0.13098646113038961,-0.034880482489022424,0
15,4,2,1,1,0,0.9143514621191665,0,0,0.9233846719283947,0.9233846719283947,0.0,1
15,6,4,1,1,0,0.9143514621191665,0,0,0.9955496981995406,0.9955496981995406,0.0,1
15,7,3,1,1,0,0.9143514621191665,1,1,0.9885763577462607,0.9885763577462607,0.0,1
20,1,0,1,1,1,-0.3554989212126862,0,0,0.5125474267988942,0.5125474267988942,0.0,1
17,2,-1,1,1,1,0.3554989212126862,0,0,0.4963648118394993,0.4963648118394993,0.0,1
17,3,-2,1,1,1,0.3554989212126862,0,0,0.34512190291012323,0.34512190291012323,0.0,1
17,4,-3,1,1,1,0.3554989212126862,0,0,0.2225259295517886,0.2225259295517886,0.0,1
17,5,-4,1,1,1,0.3554989212126862,1,0,0.09228719481939714,0.10920891672596551,-0.016921721906568377,0
20,6,3,1,1,0,-0.3554989212126862,0,0,0.9567681354049157,0.9567681354049157,0.0,1
20,7,2,1,1,0,-0.3554989212126862,1,1,0.9411241523040091,0.9411241523040091,0.0,1
16,1,0,1,1,1,1.6631295331464577,0,0,0.8553913129817098,0.8553913129817098,0.0,1
16,2,-1,1,1,1,1.6631295331464577,0,0,0.7716560118304039,0.7716560118304039,0.0,1
51,3,-2,1,1,1,-1.6631295331464577,0,0,0.09277127763249285,0.09277127763249285,0.0,1
16,4,0,1,1,1,1.6631295331464577,0,0,0.8148341271866112,0.8148341271866112,0.0,1
51,5,-1,1,1,1,-1.6631295331464577,0,0,0.20821006808369222,0.20821006808369222,0.0,1
51,6,-2,1,1,1,-1.6631295331464577,1,0,0.11265441720122832,0.1413956429561341,-0.028741225754905786,0
16,7,1,1,1,0,1.6631295331464577,1,1,0.9394480009632247,0.9394480009632247,0.0,1
10,1,0,1,1,1,2.0192951311228637,0,0,0.8863860462600542,0.8863860462600542,0.0,1
36,2,-2,1,1,1,-2.0192951311228637,0,0,0.06080946043664456,0.06080946043664456,0.0,1
10,3,-1,1,1,1,2.0192951311228637,0,0,0.7517128713679705,0.7517128713679705,0.0,1
36,4,0,1,1,1,-2.0192951311228637,0,0,0.23745955356810036,0.23745955356810036,0.0,1
10,5,-1,1,1,1,2.0192951311228637,0,0,0.6997549997910132,0.6997549997910132,0.0,1
36,6,0,1,1,1,-2.0192951311228637,0,0,0.3512899393060774,0.3512899393060774,0.0,1
36,7,-1,1,1,1,-2.0192951311228637,1,1,0.24534622013537363,0.24534622013537363,0.0,1
10,8,-2,1,1,0,2.0192951311228637,1,1,0.29329303901201403,0.29329303901201403,0.0,1
24,1,0,1,1,1,0.6639283203390649,0,0,0.7026649628764716,0.7026649628764716,0.0,1
37,2,-1,1,1,1,-0.6639283203390649,0,0,0.31188359500368407,0.31188359500368407,0.0,1
37,3,-2,1,1,1,-0.6639283203390649,0,0,0.20409706417716372,0.20409706417716372,0.0,1
37,4,-3,1,1,1,-0.6639283203390649,0,0,0.12802669463506725,0.12802669463506725,0.0,1
24,5,1,1,1,1,0.6639283203390649,0,0,0.793159937910242,0.793159937910242,0.0,1
37,6,-2,1,1,1,-0.6639283203390649,1,0,0.1853040704169169,0.21704303535589156,-0.031738964938974656,0
24,7,-1,1,1,0,0.6639283203390649,1,1,0.5363373305484874,0.5363373305484874,0.0,1
11,1,0,1,1,1,-0.1404912603218996,0,0,0.5368883427461768,0.5368883427461768,0.0,1
22,2,-1,1,1,1,0.1404912603218996,0,0,0.4735962496722193,0.4735962496722193,0.0,1
11,3,-1,1,1,1,-0.1404912603218996,0,0,0.4091892949877883,0.4091892949877883,0.0,1
11,4,-2,1,1,1,-0.1404912603218996,0,0,0.2959137615725537,0.2959137615725537,0.0,1
22,5,-1,1,1,1,0.1404912603218996,0,0,0.45076724999714535,0.45076724999714535,0.0,1
11,6,0,1,1,1,-0.1404912603218996,1,0,0.5597070880690715,0.5914122211537581,-0.03170513308468659,0
22,7,-1,1,1,0,0.1404912603218996,1,1,0.458701976463969,0.458701976463969,0.0,1
44,1,0,1,1,1,0.4475336937532483,0,0,0.6047280455003932,0.6047280455003932,0.0,1
25,2,-2,1,1,1,-0.4475336937532483,0,0,0.29333950084503957,0.29333950084503957,0.0,1
44,3,-1,1,1,1,0.4475336937532483,0,0,0.47050161861388556,0.47050161861388556,0.0,1
44,4,-3,1,1,1,0.4475336937532483,0,0,0.2143786085827032,0.2143786085827032,0.0,1
25,5,2,1,1,1,-0.4475336937532483,0,0,0.8196720386688435,0.8196720386688435,0.0,1
44,6,-3,1,1,1,0.4475336937532483,1,0,0.13911445698770422,0.15104153973253445,-0.01192708274483023,0
25,8,3,1,1,0,-0.4475336937532483,1,1,0.9979548994355292,0.9979548994355292,0.0,1
14,1,0,1,1,1,0.6396137354334859,0,0,0.6583515151673294,0.6583515151673294,0.0,1
46,2,-4,1,1,1,-0.6396137354334859,0,0,0.09307241979106737,0.09307241979106737,0.0,1
14,3,2,1,1,1,0.6396137354334859,0,0,0.8416672763008568,0.8416672763008568,0.0,1
46,4,-3,1,1,1,-0.6396137354334859,0,0,0.1310274001036817,0.1310274001036817,0.0,1
14,5,2,1,1,1,0.6396137354334859,0,0,0.8724787191799868,0.8724787191799868,0.0,1
46,6,-4,1,1,1,-0.6396137354334859,1,0,0.03191083863867855,0.04219568669920496,-0.01028484806052641,0
14,7,2,1,1,0,0.6396137354334859,1,1,0.9547933394452326,0.9547933394452326,0.0,1
18,1,0,1,1,1,1.2548363511502092,0,0,0.8002255009672405,0.8002255009672405,0.0,1
