TeamID,EndID,ScoreDiff,Hammer,RefPPAvail,OppPPAvail,EloDiff,ActualDecision,OptimalDecision,ActualWP,OptimalWP,WPDiff,DecisionCorrect
25,6,2,1,1,0,-23.085752662918594,1,0,0.8373119396804662,0.852853309040039,-0.015541369359572732,0
20,1,0,1,1,1,174.9158408627634,0,0,0.9470556026763117,0.9470556026763117,0.0,1
20,3,3,1,1,1,174.9158408627634,0,0,0.9892495569596467,0.9892495569596467,0.0,1
20,6,5,1,1,0,174.9158408627634,0,0,0.9999389619377743,0.9999389619377743,0.0,1
18,1,0,1,1,1,201.38014580606887,0,0,0.7844124446131289,0.7844124446131289,0.0,1
18,3,1,1,1,1,201.38014580606887,0,0,0.7869666749962736,0.7869666749962736,0.0,1
18,5,1,1,1,1,201.38014580606887,0,0,0.7883025211423984,0.7883025211423984,0.0,1
18,6,0,1,1,1,201.38014580606887,0,0,0.7933723446247357,0.7933723446247357,0.0,1
18,8,0,1,1,0,201.38014580606887,1,0,0.8491201093420386,0.9119913931936026,-0.06287128385156393,0
17,2,-1,1,1,1,15.201146631903157,0,0,0.44244978262763557,0.44244978262763557,0.0,1
17,4,1,1,1,1,15.201146631903157,0,0,0.696946684060217,0.696946684060217,0.0,1
17,5,-1,1,1,1,15.201146631903157,0,0,0.5019486748119549,0.5019486748119549,0.0,1
17,6,-2,1,1,1,15.201146631903157,1,0,0.32082040742405427,0.3661849455793462,-0.045364538155291956,0
16,1,0,1,1,1,210.63863012453726,0,0,0.9544412521015433,0.9544412521015433,0.0,1
16,2,-1,1,1,1,210.63863012453726,0,0,0.9091271844359905,0.9091271844359905,0.0,1
16,4,2,1,1,1,210.63863012453726,0,0,0.9734128234339661,0.9734128234339661,0.0,1
16,5,-2,1,1,1,210.63863012453726,1,0,0.716522640633488,0.7320700593556717,-0.015547418722183681,0
15,1,0,1,1,1,65.48031172758783,0,0,0.6298601562877686,0.6298601562877686,0.0,1
15,2,-1,1,1,1,65.48031172758783,0,0,0.5537063513062033,0.5537063513062033,0.0,1
15,5,-3,1,1,1,65.48031172758783,0,0,0.2901975113040016,0.2901975113040016,0.0,1
15,7,-3,1,1,0,65.48031172758783,1,0,0.21569160136791937,0.22769477726710163,-0.012003175899182261,0
10,1,0,1,1,1,27.257046680886788,0,0,0.4328107213971045,0.4328107213971045,0.0,1
10,4,1,1,1,1,27.257046680886788,0,0,0.6435550085269864,0.6435550085269864,0.0,1
10,7,0,1,1,0,27.257046680886788,1,0,0.6660936967484963,0.6862897844879835,-0.020196087739487223,0
36,2,-1,1,1,1,-188.0898840626412,0,0,0.18764172424867115,0.18764172424867115,0.0,1
36,3,-3,1,1,1,-188.0898840626412,0,0,0.05832400862186399,0.05832400862186399,0.0,1
36,4,-4,1,1,1,-188.0898840626412,0,0,0.027198870532918498,0.027198870532918498,0.0,1
36,5,-6,1,1,1,-188.0898840626412,1,0,0.0011596054181772103,0.004112171904133953,-0.002952566485956743,0
22,1,0,1,1,1,-43.88018190325738,0,0,0.3712884181722512,0.3712884181722512,0.0,1
22,3,0,1,1,1,-43.88018190325738,0,0,0.35958000787420036,0.35958000787420036,0.0,1
22,5,-3,1,1,1,-43.88018190325738,1,0,0.06027304036927762,0.09144284219096023,-0.031169801821682608,0
11,1,0,1,1,1,57.636775783787016,0,0,0.620096985365856,0.620096985365856,0.0,1
11,2,-2,1,1,1,57.636775783787016,0,0,0.46260872922009677,0.46260872922009677,0.0,1
11,4,-3,1,1,1,57.636775783787016,0,0,0.31178538324103666,0.31178538324103666,0.0,1
11,6,-1,1,1,1,57.636775783787016,1,0,0.6113684669424411,0.627711151873593,-0.016342684931151985,0
14,1,0,1,1,1,-81.94037780428607,0,0,0.28089577783288966,0.28089577783288966,0.0,1
14,3,2,1,1,1,-81.94037780428607,0,0,0.5707175694941422,0.5707175694941422,0.0,1
14,5,3,1,1,1,-81.94037780428607,0,0,0.831535732017327,0.831535732017327,0.0,1
14,7,3,1,1,0,-81.94037780428607,1,0,0.9477375780905121,0.9511163814683146,-0.0033788033778024973,0
17,1,0,1,1,1,81.5293718274329,0,0,0.5552998787978569,0.5552998787978569,0.0,1
17,3,0,1,1,1,81.5293718274329,0,0,0.569813597925995,0.569813597925995,0.0,1
17,5,0,1,1,1,81.5293718274329,0,0,0.631884018112596,0.631884018112596,0.0,1
17,6,-1,1,1,1,81.5293718274329,1,0,0.518800531031554,0.5386960881297231,-0.019895557098169148,0
15,2,-2,1,1,1,-191.8526458511676,0,0,0.1319041559150739,0.1319041559150739,0.0,1
15,4,-2,1,1,1,-191.8526458511676,0,0,0.13020952373443676,0.13020952373443676,0.0,1
15,5,-4,1,1,1,-191.8526458511676,1,0,0.014873081771615258,0.029892111741670065,-0.015019029970054807,0
16,1,0,1,1,1,172.347376790314,0,0,0.9470556026763117,0.9470556026763117,0.0,1
16,2,-1,1,1,1,172.347376790314,0,0,0.8941786701311589,0.8941786701311589,0.0,1
16,7,4,1,1,0,172.347376790314,1,0,0.9997264003336894,0.9997351658867739,-8.765553084488786e-06,0
19,1,0,1,1,1,295.8790466807243,0,0,0.9810372121622382,0.9810372121622382,0.0,1
19,5,6,1,1,1,295.8790466807243,0,0,0.9997912949709848,0.9997912949709848,0.0,1
19,7,6,1,1,0,295.8790466807243,1,0,0.9999963686069614,0.9999989666803614,-2.5980733999730887e-06,0
23,3,-1,1,1,1,15.955187702643116,0,0,0.44398923941427976,0.44398923941427976,0.0,1
23,5,-1,1,1,1,15.955187702643116,0,0,0.5019486748119549,0.5019486748119549,0.0,1
23,6,-2,1,1,1,15.955187702643116,0,0,0.3661849455793462,0.3661849455793462,0.0,1
23,7,-4,1,1,1,15.955187702643116,1,0,0.032437863319446925,0.05276110047952322,-0.020323237160076293,0
14,1,0,1,1,1,34.047458830282494,0,0,0.4328107213971045,0.4328107213971045,0.0,1
14,2,-2,1,1,1,34.047458830282494,0,0,0.25272602886253875,0.25272602886253875,0.0,1
14,5,0,1,1,1,34.047458830282494,0,0,0.5859901939508051,0.5859901939508051,0.0,1
14,6,-1,1,1,1,34.047458830282494,1,0,0.5034097273143024,0.5261363031110966,-0.022726575796794157,0
44,2,-2,1,1,1,-93.52300176260928,0,0,0.16619143042138668,0.16619143042138668,0.0,1
44,3,-3,1,1,1,-93.52300176260928,0,0,0.09162700815591465,0.09162700815591465,0.0,1
44,5,-3,1,1,1,-93.52300176260928,0,0,0.09720526100195978,0.09720526100195978,0.0,1
44,7,-1,1,1,0,-93.52300176260928,1,0,0.3092202314167488,0.4072190013956883,-0.09799876997893947,0
24,1,0,1,1,1,327.16347336012836,0,0,0.9556143381386657,0.9556143381386657,0.0,1
24,3,0,1,1,1,327.16347336012836,0,0,0.9203637265871496,0.9203637265871496,0.0,1
24,5,1,1,1,1,327.16347336012836,0,0,0.9306050436420021,0.9306050436420021,0.0,1
24,8,2,1,1,0,327.16347336012836,1,0,0.9315152987837791,0.9360038638114929,-0.004488565027713776,0
10,1,0,1,1,1,164.66023034675345,0,0,0.937511681462025,0.937511681462025,0.0,1
10,3,1,1,1,1,164.66023034675345,0,0,0.9474242165991661,0.9474242165991661,0.0,1
10,5,3,1,1,1,164.66023034675345,0,0,0.9909376654745325,0.9909376654745325,0.0,1
11,1,0,1,1,1,34.55102312086842,0,0,0.4328107213971045,0.4328107213971045,0.0,1
11,2,-1,1,1,1,34.55102312086842,0,0,0.35442715035317457,0.35442715035317457,0.0,1
11,4,-1,1,1,1,34.55102312086842,0,0,0.39723807585246385,0.39723807585246385,0.0,1
11,5,-2,1,1,1,34.55102312086842,0,0,0.28122960683821696,0.28122960683821696,0.0,1
11,8,-2,1,1,0,34.55102312086842,1,0,0.13085247576236725,0.28069307655096054,-0.1498406007885933,0
20,1,0,1,1,1,213.20709419698665,0,0,0.9544412521015433,0.9544412521015433,0.0,1
20,6,6,1,1,0,213.20709419698665,1,0,0.9999954577624848,0.9999972427267109,-1.7849642260925336e-06,0
16,3,-3,1,1,1,-56.31569980632139,0,0,0.08332522466441698,0.08332522466441698,0.0,1
16,5,-3,1,1,1,-56.31569980632139,0,0,0.08035900700258086,0.08035900700258086,0.0,1
16,8,-1,1,1,0,-56.31569980632139,1,0,0.4686097949743271,0.646580159664154,-0.17797036468982697,0
34,1,0,1,1,1,-28.17067567912568,0,0,0.32691939491833466,0.32691939491833466,0.0,1
34,2,-2,1,1,1,-28.17067567912568,0,0,0.1638207981609306,0.1638207981609306,0.0,1
34,5,-4,1,1,1,-28.17067567912568,0,0,0.02703897052777502,0.02703897052777502,0.0,1
34,6,-7,1,1,1,-28.17067567912568,1,0,1.472947838306534e-05,8.482413074078217e-05,-7.009465235771683e-05,0
18,3,0,1,1,1,147.1337047692025,0,0,0.7990623642019954,0.7990623642019954,0.0,1
18,4,-1,1,1,1,147.1337047692025,0,0,0.7012350634736787,0.7012350634736787,0.0,1
18,6,2,1,1,1,147.1337047692025,0,0,0.9545025587691222,0.9545025587691222,0.0,1
18,8,2,1,1,0,147.1337047692025,1,1,0.9949077982455492,0.9949077982455492,0.0,1
15,1,0,1,1,1,-230.39873495313645,0,0,0.5209309621214904,0.5209309621214904,0.0,1
15,3,1,1,1,1,-230.39873495313645,0,0,0.6411885877870487,0.6411885877870487,0.0,1
15,5,1,1,1,1,-230.39873495313645,0,0,0.7188228463890733,0.7188228463890733,0.0,1
15,6,0,1,1,1,-230.39873495313645,0,0,0.6647661878484449,0.6647661878484449,0.0,1
22,1,0,1,1,1,57.73013776514472,0,0,0.620096985365856,0.620096985365856,0.0,1
22,2,-2,1,1,1,57.73013776514472,0,0,0.46260872922009677,0.46260872922009677,0.0,1
22,3,-3,1,1,1,57.73013776514472,0,0,0.3332517198030479,0.3332517198030479,0.0,1
22,7,2,1,1,0,57.73013776514472,1,0,0.9206097442504118,0.9433056439471924,-0.022695899696780653,0
10,3,0,1,1,1,164.75359232811115,0,0,0.8997381218367416,0.8997381218367416,0.0,1
10,6,1,1,1,1,164.75359232811115,0,0,0.9412773507211889,0.9412773507211889,0.0,1
14,3,1,1,1,1,222.1373428929237,0,0,0.9561582497962946,0.9561582497962946,0.0,1
14,5,1,1,1,1,222.1373428929237,0,0,0.9423896020559017,0.9423896020559017,0.0,1
14,7,3,1,1,0,222.1373428929237,1,0,0.9979388357294774,0.9981745097029093,-0.00023567397343193797,0
37,1,0,1,1,1,16.042315294548416,0,0,0.5570035525891361,0.5570035525891361,0.0,1
37,3,4,1,1,1,16.042315294548416,0,0,0.9325076226040951,0.9325076226040951,0.0,1
37,5,6,1,1,0,16.042315294548416,0,0,0.9983142914588906,0.9983142914588906,0.0,1
24,1,0,1,1,1,225.55315369172627,0,0,0.922647040180081,0.922647040180081,0.0,1
24,5,3,1,1,1,225.55315369172627,0,0,0.9790986410773677,0.9790986410773677,0.0,1
24,7,3,1,1,0,225.55315369172627,0,0,0.9932269882488882,0.9932269882488882,0.0,1
24,8,2,1,1,0,225.55315369172627,1,1,0.9904606295749545,0.9904606295749545,0.0,1
28,2,-2,1,1,1,82.41711671599205,0,0,0.39501318663085516,0.39501318663085516,0.0,1
28,3,-3,1,1,1,82.41711671599205,0,0,0.28012519350597975,0.28012519350597975,0.0,1
28,7,-2,1,1,0,82.41711671599205,1,0,0.2619334974021008,0.29630968077028447,-0.034376183368183655,0
18,2,-1,1,1,1,-66.32822519552974,0,0,0.17216955121415295,0.17216955121415295,0.0,1
18,4,-1,1,1,1,-66.32822519552974,0,0,0.19923066115187124,0.19923066115187124,0.0,1
18,7,-1,1,1,0,-66.32822519552974,1,0,0.24480040017338556,0.32287811991120297,-0.07807771973781741,0
15,4,2,1,1,0,21.354448345819037,0,0,0.8396510610861442,0.8396510610861442,0.0,1
15,6,4,1,1,0,21.354448345819037,0,0,0.993178994242589,0.993178994242589,0.0,1
15,7,3,1,1,0,21.354448345819037,1,0,0.9843658434344297,0.9850722594194543,-0.0007064159850246332,0
17,2,-1,1,1,1,53.747235733872,0,0,0.43735522139829847,0.43735522139829847,0.0,1
17,3,-2,1,1,1,53.747235733872,0,0,0.33078531123060473,0.33078531123060473,0.0,1
17,4,-3,1,1,1,53.747235733872,0,0,0.2282813932729733,0.2282813932729733,0.0,1
17,5,-4,1,1,1,53.747235733872,1,0,0.1265777883488428,0.1336310199396311,-0.0070532315907883,0
16,1,0,1,1,1,226.59381782718037,0,0,0.922647040180081,0.922647040180081,0.0,1
16,2,-1,1,1,1,226.59381782718037,0,0,0.8753307886831024,0.8753307886831024,0.0,1
16,4,0,1,1,1,226.59381782718037,0,0,0.8883531083455719,0.8883531083455719,0.0,1
16,7,1,1,1,0,226.59381782718037,1,0,0.9442471678181916,0.9485878760515627,-0.004340708233371071,0
10,1,0,1,1,1,199.30461544897958,0,0,0.7844124446131289,0.7844124446131289,0.0,1
10,3,-1,1,1,1,199.30461544897958,0,0,0.6542330953972435,0.6542330953972435,0.0,1
10,5,-1,1,1,1,199.30461544897958,0,0,0.6173868461538132,0.6173868461538132,0.0,1
10,8,-2,1,1,0,199.30461544897958,1,0,0.3272635266184807,0.43583063781261444,-0.10856711119413376,0
24,1,0,1,1,1,115.98783663456857,0,0,0.6735784087409528,0.6735784087409528,0.0,1
24,5,1,1,1,1,115.98783663456857,0,0,0.7845006002363054,0.7845006002363054,0.0,1
24,7,-1,1,1,0,115.98783663456857,1,1,0.573782841267435,0.573782841267435,0.0,1
11,1,0,1,1,1,-0.09336198135770246,0,0,0.5405812806451319,0.5405812806451319,0.0,1
11,3,-1,1,1,1,-0.09336198135770246,0,0,0.4466350524424726,0.4466350524424726,0.0,1
11,4,-2,1,1,1,-0.09336198135770246,0,0,0.3453187265200765,0.3453187265200765,0.0,1
11,6,0,1,1,1,-0.09336198135770246,1,0,0.6952664907574243,0.7207082495447283,-0.025441758787304036,0
25,2,-2,1,1,1,-101.6103196684021,0,0,0.265542139135866,0.265542139135866,0.0,1
25,5,2,1,1,1,-101.6103196684021,0,0,0.8413145340713719,0.8413145340713719,0.0,1
25,8,3,1,1,0,-101.6103196684021,1,1,0.9938910184428096,0.9938910184428096,0.0,1
14,1,0,1,1,1,50.08977412483091,0,0,0.5407813237930734,0.5407813237930734,0.0,1
14,3,2,1,1,1,50.08977412483091,0,0,0.7472138851765988,0.7472138851765988,0.0,1
14,5,2,1,1,1,50.08977412483091,0,0,0.8224785542183266,0.8224785542183266,0.0,1
14,7,2,1,1,0,50.08977412483091,1,0,0.8953138874872137,0.9259363700017098,-0.030622482514496063,0
15,2,-1,1,1,1,-164.07050975760671,0,0,0.2978266105916544,0.2978266105916544,0.0,1
15,4,-2,1,1,1,-164.07050975760671,0,0,0.16626001926713202,0.16626001926713202,0.0,1
15,6,-2,1,1,1,-164.07050975760671,0,0,0.21244361679771231,0.21244361679771231,0.0,1
15,8,-2,1,1,0,-164.07050975760671,1,0,0.07187542505562305,0.1759490668773651,-0.10407364182174206,0
20,1,0,1,1,1,229.16228189962976,0,0,0.922647040180081,0.922647040180081,0.0,1
20,5,2,1,1,0,229.16228189962976,0,0,0.9623475646623786,0.9623475646623786,0.0,1
20,7,0,1,1,0,229.16228189962976,1,1,0.8431585444106735,0.8431585444106735,0.0,1
19,1,0,1,1,1,213.46192996473224,0,0,0.9544412521015433,0.9544412521015433,0.0,1
19,4,4,1,1,1,213.46192996473224,0,0,0.9979744136971891,0.9979744136971891,0.0,1
19,6,6,1,1,0,213.46192996473224,0,0,0.9999972427267109,0.9999972427267109,0.0,1
16,3,1,1,1,1,254.76449350630605,0,0,0.9593097221897562,0.9593097221897562,0.0,1
16,4,0,1,1,1,254.76449350630605,0,0,0.9254665702084106,0.9254665702084106,0.0,1
16,6,1,1,1,1,254.76449350630605,1,0,0.9231009600911932,0.9400043685369156,-0.016903408445722357,0
17,1,0,1,1,1,266.95432993085865,0,0,0.9559013739555727,0.9559013739555727,0.0,1
17,2,-1,1,1,1,266.95432993085865,0,0,0.9270324028312574,0.9270324028312574,0.0,1
11,2,-5,1,1,1,-269.52669757634135,0,0,0.024919698323164683,0.024919698323164683,0.0,1
11,4,-2,1,1,1,-269.52669757634135,0,0,0.11102135254400092,0.11102135254400092,0.0,1
11,6,-2,1,1,1,-269.52669757634135,0,0,0.19960088036053023,0.19960088036053023,0.0,1
11,8,-1,1,1,0,-269.52669757634135,1,0,0.342373751103878,0.6581368520855904,-0.31576310098171234,0
14,1,0,1,1,1,187.49295779069757,0,0,0.9541383831163599,0.9541383831163599,0.0,1
14,4,3,1,1,0,187.49295779069757,0,0,0.9932614134681899,0.9932614134681899,0.0,1
14,6,2,1,1,0,187.49295779069757,1,0,0.9751947399318107,0.9841323739743472,-0.008937634042536446,0
25,2,-1,1,1,1,-211.1756367255598,0,0,0.32945300192251015,0.32945300192251015,0.0,1
25,4,0,1,1,1,-211.1756367255598,0,0,0.4674985849694834,0.4674985849694834,0.0,1
25,5,-1,1,1,1,-211.1756367255598,0,0,0.4140956728191504,0.4140956728191504,0.0,1
25,8,2,1,1,0,-211.1756367255598,1,1,0.9833112200722098,0.9833112200722098,0.0,1
36,1,0,1,1,1,-172.0475687680928,0,0,0.24838512527894302,0.24838512527894302,0.0,1
36,3,0,1,1,1,-172.0475687680928,0,0,0.26779810223777223,0.26779810223777223,0.0,1
36,5,-1,1,1,1,-172.0475687680928,0,0,0.26998367994896644,0.26998367994896644,0.0,1
36,7,-2,1,1,1,-172.0475687680928,1,0,0.12502975990089216,0.1553999116601668,-0.030370151759274655,0
10,1,0,1,1,1,120.78004844349607,0,0,0.6735784087409528,0.6735784087409528,0.0,1
10,4,1,1,1,1,120.78004844349607,0,0,0.7594789469132699,0.7594789469132699,0.0,1
10,6,3,1,1,1,120.78004844349607,0,1,0.9383857092515295,0.9406986018664898,-0.0023128926149602602,0
10,7,2,1,1,1,120.78004844349607,0,0,0.9200253227763744,0.9200253227763744,0.0,1
19,2,-1,1,1,1,267.7083710015986,0,0,0.9270324028312574,0.9270324028312574,0.0,1
19,3,-3,1,1,1,267.7083710015986,0,0,0.8076567146495415,0.8076567146495415,0.0,1
19,6,-3,1,1,1,267.7083710015986,1,0,0.4298912560256239,0.5488009967313598,-0.11890974070573596,0
23,1,0,1,1,1,-38.291253334223256,0,0,0.3712884181722512,0.3712884181722512,0.0,1
23,2,-1,1,1,1,-38.291253334223256,0,0,0.29826619466485704,0.29826619466485704,0.0,1
23,3,-2,1,1,1,-38.291253334223256,0,0,0.1698925511625972,0.1698925511625972,0.0,1
23,5,-6,1,1,1,-38.291253334223256,0,0,0.004372326237841187,0.004372326237841187,0.0,1
20,2,-3,1,1,1,257.33295757875544,0,0,0.8116350704894224,0.8116350704894224,0.0,1
20,4,-2,1,1,1,257.33295757875544,0,0,0.8088010706024366,0.8088010706024366,0.0,1
20,6,0,1,1,1,257.33295757875544,0,0,0.8838307738977234,0.8838307738977234,0.0,1
20,8,-1,1,1,0,257.33295757875544,1,0,0.6398159489035606,0.8119114264845848,-0.17209547758102417,0
15,2,-1,1,1,1,-245.5998815850396,0,0,0.19894703914516165,0.19894703914516165,0.0,1
15,5,0,1,1,1,-245.5998815850396,0,0,0.40464132276411624,0.40464132276411624,0.0,1
15,6,-3,1,1,1,-245.5998815850396,1,0,0.022652846372922555,0.05033005156236445,-0.027677205189441893,0
16,1,0,1,1,1,25.213672021111506,0,0,0.4328107213971045,0.4328107213971045,0.0,1
16,2,-1,1,1,1,25.213672021111506,0,0,0.35442715035317457,0.35442715035317457,0.0,1
16,3,-2,1,1,1,25.213672021111506,0,0,0.24032254987921572,0.24032254987921572,0.0,1
16,4,-5,1,1,1,25.213672021111506,1,0,0.025972928394200866,0.046382515075600275,-0.02040958668139941,0
14,2,-2,1,1,1,45.959854169737355,0,0,0.3471345721762479,0.3471345721762479,0.0,1
14,4,-5,1,1,1,45.959854169737355,1,0,0.05802737836954258,0.0828834565547629,-0.024856078185220315,0
17,2,-1,1,1,1,41.83484039441714,0,0,0.3987864644336094,0.3987864644336094,0.0,1
17,4,-1,1,1,1,41.83484039441714,0,0,0.4375820286581354,0.4375820286581354,0.0,1
17,7,1,1,1,0,41.83484039441714,1,0,0.8183959290029801,0.8476331449005776,-0.029237215897597535,0
15,1,0,1,1,1,-50.31954223020739,0,0,0.3213309417189756,0.3213309417189756,0.0,1
15,4,1,1,1,1,-50.31954223020739,0,0,0.5143511855454281,0.5143511855454281,0.0,1
15,5,0,1,1,1,-50.31954223020739,0,0,0.4373921406064664,0.4373921406064664,0.0,1
15,6,-1,1,1,1,-50.31954223020739,0,0,0.3784374741739994,0.3784374741739994,0.0,1
15,7,-2,1,1,1,-50.31954223020739,1,0,0.12498311666510079,0.15521460828228306,-0.030231491617182277,0
28,1,0,1,1,1,-77.26291914506055,0,0,0.28089577783288966,0.28089577783288966,0.0,1
28,2,-2,1,1,1,-77.26291914506055,0,0,0.16619143042138668,0.16619143042138668,0.0,1
28,5,-2,1,1,1,-77.26291914506055,0,0,0.18982149775719098,0.18982149775719098,0.0,1
28,7,-3,1,1,1,-77.26291914506055,1,0,0.07661853990459375,0.10367565670128064,-0.02705711679668689,0
10,1,0,1,1,1,23.127126725793232,0,0,0.5570035525891361,0.5570035525891361,0.0,1
10,2,-1,1,1,1,23.127126725793232,0,0,0.44244978262763557,0.44244978262763557,0.0,1
10,4,-1,1,1,1,23.127126725793232,0,0,0.4562730956352501,0.4562730956352501,0.0,1
10,6,-1,1,1,1,23.127126725793232,0,0,0.5650219973077347,0.5650219973077347,0.0,1
10,7,-2,1,1,1,23.127126725793232,1,0,0.19792941128959413,0.2331421836372072,-0.03521277234761308,0
16,1,0,1,1,1,-56.31569980632139,0,0,0.27844823272766744,0.27844823272766744,0.0,1
16,3,0,1,1,1,-56.31569980632139,0,0,0.30687248234415604,0.30687248234415604,0.0,1
16,5,0,1,1,1,-56.31569980632139,0,0,0.40347213907433543,0.40347213907433543,0.0,1
16,7,-1,1,1,0,-56.31569980632139,1,0,0.27680252968093716,0.3453312384421564,-0.06852870876121925,0
10,1,0,1,1,1,-30.62010900807877,0,0,0.32691939491833466,0.32691939491833466,0.0,1
10,2,-1,1,1,1,-30.62010900807877,0,0,0.24770499586937061,0.24770499586937061,0.0,1
10,4,-1,1,1,1,-30.62010900807877,0,0,0.22312486603765477,0.22312486603765477,0.0,1
10,5,-2,1,1,1,-30.62010900807877,0,0,0.15135030149925438,0.15135030149925438,0.0,1
10,6,-3,1,1,1,-30.62010900807877,1,0,0.037671142894655216,0.06345160971818739,-0.025780466823532175,0
16,1,0,1,1,1,-2.5684640724493875,0,0,0.5405812806451319,0.5405812806451319,0.0,1
16,2,-1,1,1,1,-2.5684640724493875,0,0,0.46342324552212166,0.46342324552212166,0.0,1
16,3,-3,1,1,1,-2.5684640724493875,0,0,0.22068209909847353,0.22068209909847353,0.0,1
16,5,-4,1,1,1,-2.5684640724493875,1,0,0.09758569096368391,0.1130620650486959,-0.015476374085011985,0
11,3,-1,1,1,1,50.22618024884969,0,0,0.45614884060603134,0.45614884060603134,0.0,1
11,5,0,1,1,1,50.22618024884969,0,1,0.6452848521293059,0.6505041283066254,-0.005219276177319543,0
11,7,0,1,1,1,50.22618024884969,1,1,0.6404487792942486,0.6404487792942486,0.0,1
24,5,2,1,1,1,385.23318955277887,0,0,0.9770256669103321,0.9770256669103321,0.0,1
24,7,2,1,1,0,385.23318955277887,0,0,0.9837975239122408,0.9837975239122408,0.0,1
37,1,0,1,1,1,241.07467723908462,0,0,0.9734505100778797,0.9734505100778797,0.0,1
37,3,3,1,1,1,241.07467723908462,0,0,0.9922224257273049,0.9922224257273049,0.0,1
37,4,1,1,1,1,241.07467723908462,0,0,0.968635754434654,0.968635754434654,0.0,1
37,6,1,1,1,1,241.07467723908462,1,0,0.9405537068206875,0.9558329217351396,-0.015279214914452055,0
13,1,0,1,1,1,-132.813092823116,0,0,0.21949878011006416,0.21949878011006416,0.0,1
13,2,-1,1,1,1,-132.813092823116,0,0,0.1786625867469517,0.1786625867469517,0.0,1
13,4,0,1,1,1,-132.813092823116,0,0,0.29328092385885246,0.29328092385885246,0.0,1
13,6,-2,1,1,1,-132.813092823116,1,0,0.09748189161743573,0.14889275172350813,-0.051410860106072404,0
16,1,0,1,1,1,-56.31569980632139,0,0,0.27844823272766744,0.27844823272766744,0.0,1
16,4,1,1,1,1,-56.31569980632139,0,0,0.4774830101384155,0.4774830101384155,0.0,1
16,5,0,1,1,1,-56.31569980632139,0,0,0.40347213907433543,0.40347213907433543,0.0,1
16,6,-1,1,1,1,-56.31569980632139,1,0,0.3103134408313015,0.3632604163212366,-0.0529469754899351,0
14,2,-1,1,1,1,187.49295779069757,0,0,0.9051363406029375,0.9051363406029375,0.0,1
14,3,-2,1,1,1,187.49295779069757,0,0,0.8159115181511907,0.8159115181511907,0.0,1
14,4,-3,1,1,1,187.49295779069757,0,0,0.6655537535844624,0.6655537535844624,0.0,1
25,1,0,1,1,1,27.689643369969644,0,0,0.4328107213971045,0.4328107213971045,0.0,1
25,3,-2,1,1,1,27.689643369969644,0,0,0.24032254987921572,0.24032254987921572,0.0,1
25,5,-3,1,1,1,27.689643369969644,0,0,0.1596737158201214,0.1596737158201214,0.0,1
25,7,-3,1,1,0,27.689643369969644,1,0,0.1061783903214328,0.1266332381409298,-0.02045484781949701,0
19,3,0,1,1,1,38.546089101968846,0,0,0.5087500459071981,0.5087500459071981,0.0,1
19,4,-2,1,1,1,38.546089101968846,0,0,0.3073762365419398,0.3073762365419398,0.0,1
19,6,-1,1,1,1,38.546089101968846,1,0,0.5158188436893021,0.530406346207748,-0.014587502518445872,0
10,1,0,1,1,1,144.86369231948515,0,0,0.6121660713018849,0.6121660713018849,0.0,1
10,4,3,1,1,1,144.86369231948515,0,0,0.8990678335805415,0.8990678335805415,0.0,1
44,1,0,1,1,1,-93.52300176260928,0,0,0.28089577783288966,0.28089577783288966,0.0,1
44,2,-1,1,1,1,-93.52300176260928,0,0,0.2402557099758037,0.2402557099758037,0.0,1
44,4,-1,1,1,1,-93.52300176260928,0,0,0.2528671916186271,0.2528671916186271,0.0,1
44,5,-3,1,1,1,-93.52300176260928,0,0,0.09720526100195978,0.09720526100195978,0.0,1
18,1,0,1,1,1,-155.68236806758432,0,0,0.37439749971230735,0.37439749971230735,0.0,1
18,3,1,1,1,1,-155.68236806758432,0,0,0.5180750265203118,0.5180750265203118,0.0,1
18,5,1,1,1,1,-155.68236806758432,0,0,0.6312268034597557,0.6312268034597557,0.0,1
18,7,0,1,1,0,-155.68236806758432,1,0,0.5601801491296018,0.6178293941218288,-0.05764924499222701,0
13,2,-2,1,1,1,31.25741693449072,0,0,0.25272602886253875,0.25272602886253875,0.0,1
13,3,-4,1,1,1,31.25741693449072,0,0,0.08685177207818111,0.08685177207818111,0.0,1
13,4,-5,1,1,1,31.25741693449072,1,0,0.025972928394200866,0.046382515075600275,-0.02040958668139941,0
11,2,-1,1,1,1,-195.37370133618992,0,0,0.37000740223304973,0.37000740223304973,0.0,1
11,4,1,1,1,1,-195.37370133618992,0,0,0.6090768628616766,0.6090768628616766,0.0,1
11,6,0,1,1,0,-195.37370133618992,1,0,0.5533051000111713,0.630693681763787,-0.07738858175261576,0
16,2,-2,1,1,1,-14.480859411904248,0,0,0.2434581082887477,0.2434581082887477,0.0,1
16,5,-1,1,1,1,-14.480859411904248,0,0,0.3964704976226685,0.3964704976226685,0.0,1
16,7,0,1,1,0,-14.480859411904248,1,0,0.617957953269967,0.6346144224088408,-0.016656469138873753,0
34,1,0,1,1,1,-28.17067567912568,0,0,0.32691939491833466,0.32691939491833466,0.0,1
34,2,-1,1,1,1,-28.17067567912568,0,0,0.24770499586937061,0.24770499586937061,0.0,1
34,5,-1,1,1,1,-28.17067567912568,0,0,0.28450160942305946,0.28450160942305946,0.0,1
